ID,Order_id,Order_Date,Ship _Date,Ship_Mode,Customer_id,Customer_Name,Segment
3784,CA-2024-165204,11/13/2024,11/16/2024,Second Class,MN-17935,Michael Nguyen,Consumer
3785,CA-2024-125752,7/31/2024,8/4/2024,Standard Class,EH-14125,Eugene Hildebrand,Home Office
3786,CA-2024-112487,12/26/2024,12/30/2024,Standard Class,TC-21535,Tracy Collins,Home Office
3787,CA-2023-144218,10/31/2023,11/4/2023,Standard Class,JD-15895,Jonathan Doherty,Corporate
3788,CA-2023-169971,9/4/2023,9/9/2023,Standard Class,IL-15100,Ivan Liston,Consumer
3789,CA-2023-169971,9/4/2023,9/9/2023,Standard Class,IL-15100,Ivan Liston,Consumer
3790,US-2023-133508,4/17/2023,4/21/2023,Standard Class,SW-20350,Sean Wendt,Home Office
3791,CA-2021-107139,7/5/2021,7/11/2021,Standard Class,DP-13390,Dennis Pardue,Home Office
3792,CA-2022-111325,2/27/2022,2/28/2022,First Class,BT-11395,Bill Tyler,Corporate
3793,CA-2022-111325,2/27/2022,2/28/2022,First Class,BT-11395,Bill Tyler,Corporate
3794,CA-2022-163762,11/27/2022,12/1/2022,Standard Class,JE-15475,Jeremy Ellison,Consumer
3795,US-2021-117163,1/27/2021,2/2/2021,Standard Class,EJ-13720,Ed Jacobs,Consumer
3796,US-2021-117163,1/27/2021,2/2/2021,Standard Class,EJ-13720,Ed Jacobs,Consumer
3797,US-2021-117163,1/27/2021,2/2/2021,Standard Class,EJ-13720,Ed Jacobs,Consumer
3798,CA-2024-121314,9/23/2024,9/26/2024,First Class,BE-11410,Bobby Elias,Consumer
3799,CA-2024-147760,11/4/2024,11/5/2024,First Class,KL-16555,Kelly Lampkin,Corporate
3800,CA-2024-147760,11/4/2024,11/5/2024,First Class,KL-16555,Kelly Lampkin,Corporate
3801,CA-2023-156503,10/14/2023,10/20/2023,Standard Class,NC-18415,Nathan Cano,Consumer
3802,CA-2023-156503,10/14/2023,10/20/2023,Standard Class,NC-18415,Nathan Cano,Consumer
3803,CA-2023-156503,10/14/2023,10/20/2023,Standard Class,NC-18415,Nathan Cano,Consumer
3804,CA-2023-156503,10/14/2023,10/20/2023,Standard Class,NC-18415,Nathan Cano,Consumer
3805,CA-2023-156503,10/14/2023,10/20/2023,Standard Class,NC-18415,Nathan Cano,Consumer
3806,CA-2023-156503,10/14/2023,10/20/2023,Standard Class,NC-18415,Nathan Cano,Consumer
3807,CA-2022-113628,11/12/2022,11/19/2022,Standard Class,AH-10690,Anna Häberlin,Corporate
3808,CA-2022-113628,11/12/2022,11/19/2022,Standard Class,AH-10690,Anna Häberlin,Corporate
3809,CA-2022-113628,11/12/2022,11/19/2022,Standard Class,AH-10690,Anna Häberlin,Corporate
3810,CA-2022-113628,11/12/2022,11/19/2022,Standard Class,AH-10690,Anna Häberlin,Corporate
3811,CA-2022-113628,11/12/2022,11/19/2022,Standard Class,AH-10690,Anna Häberlin,Corporate
3812,CA-2022-113628,11/12/2022,11/19/2022,Standard Class,AH-10690,Anna Häberlin,Corporate
3813,CA-2024-147753,3/5/2024,3/5/2024,Same Day,PK-19075,Pete Kriz,Consumer
3814,CA-2022-103961,11/5/2022,11/9/2022,Standard Class,NG-18430,Nathan Gelder,Consumer
3815,CA-2023-152471,7/8/2023,7/8/2023,Same Day,ZD-21925,Zuschuss Donatelli,Consumer
3816,CA-2023-152471,7/8/2023,7/8/2023,Same Day,ZD-21925,Zuschuss Donatelli,Consumer
3817,CA-2022-102582,9/15/2022,9/19/2022,Standard Class,NW-18400,Natalie Webber,Consumer
3818,CA-2022-102582,9/15/2022,9/19/2022,Standard Class,NW-18400,Natalie Webber,Consumer
3819,CA-2022-102582,9/15/2022,9/19/2022,Standard Class,NW-18400,Natalie Webber,Consumer
3820,CA-2024-141873,10/9/2024,10/14/2024,Standard Class,HG-14845,Harry Greene,Consumer
3821,CA-2024-141873,10/9/2024,10/14/2024,Standard Class,HG-14845,Harry Greene,Consumer
3822,CA-2024-141873,10/9/2024,10/14/2024,Standard Class,HG-14845,Harry Greene,Consumer
3823,CA-2024-141873,10/9/2024,10/14/2024,Standard Class,HG-14845,Harry Greene,Consumer
3824,CA-2022-140984,9/14/2022,9/18/2022,Standard Class,CC-12685,Craig Carroll,Consumer
3825,CA-2022-140984,9/14/2022,9/18/2022,Standard Class,CC-12685,Craig Carroll,Consumer
3826,CA-2022-140984,9/14/2022,9/18/2022,Standard Class,CC-12685,Craig Carroll,Consumer
3827,CA-2021-132801,10/7/2021,10/12/2021,Standard Class,JG-15805,John Grady,Corporate
3828,CA-2024-141733,5/7/2024,5/11/2024,Standard Class,RW-19540,Rick Wilson,Corporate
3829,CA-2024-141733,5/7/2024,5/11/2024,Standard Class,RW-19540,Rick Wilson,Corporate
3830,CA-2024-141733,5/7/2024,5/11/2024,Standard Class,RW-19540,Rick Wilson,Corporate
3831,CA-2024-141733,5/7/2024,5/11/2024,Standard Class,RW-19540,Rick Wilson,Corporate
3832,US-2022-111927,11/14/2022,11/19/2022,Standard Class,LS-17230,Lycoris Saunders,Consumer
3833,US-2022-111927,11/14/2022,11/19/2022,Standard Class,LS-17230,Lycoris Saunders,Consumer
3834,CA-2021-105984,11/24/2021,11/24/2021,Same Day,MY-18295,Muhammed Yedwab,Corporate
3835,CA-2021-105984,11/24/2021,11/24/2021,Same Day,MY-18295,Muhammed Yedwab,Corporate
3836,CA-2021-100363,4/8/2021,4/15/2021,Standard Class,JM-15655,Jim Mitchum,Corporate
3837,CA-2021-100363,4/8/2021,4/15/2021,Standard Class,JM-15655,Jim Mitchum,Corporate
3838,CA-2021-126760,7/26/2021,8/2/2021,Standard Class,KM-16720,Kunst Miller,Consumer
3839,CA-2021-126760,7/26/2021,8/2/2021,Standard Class,KM-16720,Kunst Miller,Consumer
3840,CA-2021-126760,7/26/2021,8/2/2021,Standard Class,KM-16720,Kunst Miller,Consumer
3841,CA-2021-126760,7/26/2021,8/2/2021,Standard Class,KM-16720,Kunst Miller,Consumer
3842,US-2021-109162,6/8/2021,6/12/2021,Standard Class,KE-16420,Katrina Edelman,Corporate
3843,CA-2021-101931,10/28/2021,10/31/2021,First Class,TS-21370,Todd Sumrall,Corporate
3844,CA-2021-101931,10/28/2021,10/31/2021,First Class,TS-21370,Todd Sumrall,Corporate
3845,CA-2021-101931,10/28/2021,10/31/2021,First Class,TS-21370,Todd Sumrall,Corporate
3846,CA-2021-101931,10/28/2021,10/31/2021,First Class,TS-21370,Todd Sumrall,Corporate
3847,CA-2021-101931,10/28/2021,10/31/2021,First Class,TS-21370,Todd Sumrall,Corporate
3848,CA-2024-129000,11/25/2024,11/27/2024,Second Class,SZ-20035,Sam Zeldin,Home Office
3849,CA-2024-161053,9/22/2024,9/23/2024,First Class,JE-15745,Joel Eaton,Consumer
3850,CA-2024-161053,9/22/2024,9/23/2024,First Class,JE-15745,Joel Eaton,Consumer
3851,CA-2022-142377,12/4/2022,12/9/2022,Standard Class,MS-17980,Michael Stewart,Corporate
3852,CA-2022-127593,9/21/2022,9/21/2022,Same Day,DH-13675,Duane Huffman,Home Office
3853,CA-2024-130526,11/26/2024,11/29/2024,First Class,GT-14755,Guy Thornton,Consumer
3854,US-2024-131849,6/6/2024,6/10/2024,Standard Class,GH-14410,Gary Hansen,Home Office
3855,US-2024-131849,6/6/2024,6/10/2024,Standard Class,GH-14410,Gary Hansen,Home Office
3856,US-2024-105389,10/23/2024,10/28/2024,Second Class,DM-13015,Darrin Martin,Consumer
3857,US-2024-105389,10/23/2024,10/28/2024,Second Class,DM-13015,Darrin Martin,Consumer
3858,US-2024-105389,10/23/2024,10/28/2024,Second Class,DM-13015,Darrin Martin,Consumer
3859,CA-2021-140816,12/20/2021,12/20/2021,Same Day,TC-21295,Toby Carlisle,Consumer
3860,CA-2024-154039,2/17/2024,2/22/2024,Standard Class,JK-16120,Julie Kriz,Home Office
3861,CA-2024-154039,2/17/2024,2/22/2024,Standard Class,JK-16120,Julie Kriz,Home Office
3862,CA-2021-135755,5/3/2021,5/10/2021,Standard Class,NC-18415,Nathan Cano,Consumer
3863,CA-2021-135755,5/3/2021,5/10/2021,Standard Class,NC-18415,Nathan Cano,Consumer
3864,CA-2024-123246,10/17/2024,10/19/2024,Second Class,AJ-10960,Astrea Jones,Consumer
3865,CA-2022-157133,11/28/2022,12/3/2022,Standard Class,LC-16885,Lena Creighton,Consumer
3866,CA-2021-124709,7/27/2021,7/29/2021,Second Class,GW-14605,Giulietta Weimer,Consumer
3867,CA-2024-146360,4/23/2024,4/25/2024,Second Class,SC-20305,Sean Christensen,Consumer
3868,CA-2022-132486,10/23/2022,10/27/2022,Second Class,JF-15355,Jay Fein,Consumer
3869,CA-2022-132486,10/23/2022,10/27/2022,Second Class,JF-15355,Jay Fein,Consumer
3870,CA-2022-132486,10/23/2022,10/27/2022,Second Class,JF-15355,Jay Fein,Consumer
3871,CA-2022-132486,10/23/2022,10/27/2022,Second Class,JF-15355,Jay Fein,Consumer
3872,CA-2022-132486,10/23/2022,10/27/2022,Second Class,JF-15355,Jay Fein,Consumer
3873,CA-2022-132486,10/23/2022,10/27/2022,Second Class,JF-15355,Jay Fein,Consumer
3874,CA-2023-136231,9/5/2023,9/7/2023,Second Class,DM-13015,Darrin Martin,Consumer
3875,CA-2023-136231,9/5/2023,9/7/2023,Second Class,DM-13015,Darrin Martin,Consumer
3876,CA-2023-136231,9/5/2023,9/7/2023,Second Class,DM-13015,Darrin Martin,Consumer
3877,CA-2023-136231,9/5/2023,9/7/2023,Second Class,DM-13015,Darrin Martin,Consumer
3878,CA-2023-140641,10/28/2023,11/2/2023,Standard Class,EP-13915,Emily Phan,Consumer
3879,CA-2021-151001,4/5/2021,4/7/2021,First Class,JG-15805,John Grady,Corporate
3880,CA-2021-151001,4/5/2021,4/7/2021,First Class,JG-15805,John Grady,Corporate
3881,CA-2022-129896,6/15/2022,6/20/2022,Standard Class,PF-19120,Peter Fuller,Consumer
3882,CA-2022-129896,6/15/2022,6/20/2022,Standard Class,PF-19120,Peter Fuller,Consumer
3883,CA-2022-129896,6/15/2022,6/20/2022,Standard Class,PF-19120,Peter Fuller,Consumer
3884,CA-2022-129896,6/15/2022,6/20/2022,Standard Class,PF-19120,Peter Fuller,Consumer
3885,CA-2021-152849,7/5/2021,7/12/2021,Standard Class,DW-13195,David Wiener,Corporate
3886,US-2024-127341,1/29/2024,2/2/2024,Standard Class,CK-12595,Clytie Kelty,Consumer
3887,CA-2023-167759,3/3/2023,3/8/2023,Second Class,CC-12670,Craig Carreira,Consumer
3888,CA-2021-100895,6/2/2021,6/6/2021,Standard Class,SV-20785,Stewart Visinsky,Consumer
3889,CA-2021-100895,6/2/2021,6/6/2021,Standard Class,SV-20785,Stewart Visinsky,Consumer
3890,CA-2021-100895,6/2/2021,6/6/2021,Standard Class,SV-20785,Stewart Visinsky,Consumer
3891,US-2023-163881,11/24/2023,11/30/2023,Standard Class,SP-20860,Sung Pak,Corporate
3892,US-2023-163881,11/24/2023,11/30/2023,Standard Class,SP-20860,Sung Pak,Corporate
3893,US-2023-163881,11/24/2023,11/30/2023,Standard Class,SP-20860,Sung Pak,Corporate
3894,US-2023-144547,11/10/2023,11/14/2023,Standard Class,MS-17770,Maxwell Schwartz,Consumer
3895,US-2021-112200,11/22/2021,11/28/2021,Standard Class,TC-21475,Tony Chapman,Home Office
3896,CA-2024-110212,5/1/2024,5/5/2024,Standard Class,SJ-20125,Sanjit Jacobs,Home Office
3897,CA-2024-134285,12/7/2024,12/12/2024,Standard Class,DS-13180,David Smith,Corporate
3898,CA-2024-134285,12/7/2024,12/12/2024,Standard Class,DS-13180,David Smith,Corporate
3899,CA-2024-102267,11/30/2024,12/4/2024,Standard Class,SC-20800,Stuart Calhoun,Consumer
3900,CA-2024-157980,12/7/2024,12/9/2024,First Class,SH-20395,Shahid Hopkins,Consumer
3901,CA-2022-121097,1/3/2022,1/8/2022,Standard Class,SF-20965,Sylvia Foulston,Corporate
3902,CA-2022-151043,11/14/2022,11/20/2022,Standard Class,MG-17680,Maureen Gastineau,Home Office
3903,US-2022-119312,10/2/2022,10/7/2022,Second Class,CS-12400,Christopher Schild,Home Office
3904,CA-2022-167010,4/5/2022,4/10/2022,Standard Class,VT-21700,Valerie Takahito,Home Office
3905,CA-2022-167010,4/5/2022,4/10/2022,Standard Class,VT-21700,Valerie Takahito,Home Office
3906,CA-2022-167010,4/5/2022,4/10/2022,Standard Class,VT-21700,Valerie Takahito,Home Office
3907,CA-2022-167010,4/5/2022,4/10/2022,Standard Class,VT-21700,Valerie Takahito,Home Office
3908,CA-2022-167010,4/5/2022,4/10/2022,Standard Class,VT-21700,Valerie Takahito,Home Office
3909,CA-2022-167010,4/5/2022,4/10/2022,Standard Class,VT-21700,Valerie Takahito,Home Office
3910,CA-2022-167010,4/5/2022,4/10/2022,Standard Class,VT-21700,Valerie Takahito,Home Office
3911,CA-2022-167010,4/5/2022,4/10/2022,Standard Class,VT-21700,Valerie Takahito,Home Office
3912,CA-2024-126788,6/5/2024,6/6/2024,First Class,AB-10105,Adrian Barton,Consumer
3913,CA-2024-148068,9/18/2024,9/25/2024,Standard Class,MM-18280,Muhammed MacIntyre,Corporate
3914,CA-2024-148068,9/18/2024,9/25/2024,Standard Class,MM-18280,Muhammed MacIntyre,Corporate
3915,US-2024-142573,7/18/2024,7/23/2024,Standard Class,ML-17410,Maris LaWare,Consumer
3916,US-2024-142573,7/18/2024,7/23/2024,Standard Class,ML-17410,Maris LaWare,Consumer
3917,US-2024-142573,7/18/2024,7/23/2024,Standard Class,ML-17410,Maris LaWare,Consumer
3918,US-2024-142573,7/18/2024,7/23/2024,Standard Class,ML-17410,Maris LaWare,Consumer
3919,US-2024-142573,7/18/2024,7/23/2024,Standard Class,ML-17410,Maris LaWare,Consumer
3920,US-2022-148817,12/1/2022,12/7/2022,Standard Class,KD-16495,Keith Dawkins,Corporate
3921,US-2022-148817,12/1/2022,12/7/2022,Standard Class,KD-16495,Keith Dawkins,Corporate
3922,CA-2023-110044,6/28/2023,7/2/2023,Second Class,RF-19735,Roland Fjeld,Consumer
3923,CA-2024-146920,8/28/2024,9/1/2024,Standard Class,SC-20305,Sean Christensen,Consumer
3924,CA-2024-146920,8/28/2024,9/1/2024,Standard Class,SC-20305,Sean Christensen,Consumer
3925,CA-2021-103940,9/17/2021,9/21/2021,Standard Class,BN-11515,Bradley Nguyen,Consumer
3926,CA-2021-103940,9/17/2021,9/21/2021,Standard Class,BN-11515,Bradley Nguyen,Consumer
3927,CA-2021-103940,9/17/2021,9/21/2021,Standard Class,BN-11515,Bradley Nguyen,Consumer
3928,CA-2021-103940,9/17/2021,9/21/2021,Standard Class,BN-11515,Bradley Nguyen,Consumer
3929,CA-2023-162082,3/14/2023,3/17/2023,First Class,JS-15880,John Stevenson,Consumer
3930,CA-2023-162082,3/14/2023,3/17/2023,First Class,JS-15880,John Stevenson,Consumer
3931,CA-2023-162082,3/14/2023,3/17/2023,First Class,JS-15880,John Stevenson,Consumer
3932,CA-2023-132094,8/26/2023,9/2/2023,Standard Class,VG-21805,Vivek Grady,Corporate
3933,CA-2023-132094,8/26/2023,9/2/2023,Standard Class,VG-21805,Vivek Grady,Corporate
3934,CA-2024-123001,9/2/2024,9/8/2024,Standard Class,AW-10840,Anthony Witt,Consumer
3935,CA-2024-123001,9/2/2024,9/8/2024,Standard Class,AW-10840,Anthony Witt,Consumer
3936,CA-2024-123001,9/2/2024,9/8/2024,Standard Class,AW-10840,Anthony Witt,Consumer
3937,CA-2022-118955,6/16/2022,6/20/2022,Standard Class,LS-17230,Lycoris Saunders,Consumer
3938,CA-2022-118955,6/16/2022,6/20/2022,Standard Class,LS-17230,Lycoris Saunders,Consumer
3939,CA-2022-118955,6/16/2022,6/20/2022,Standard Class,LS-17230,Lycoris Saunders,Consumer
3940,US-2023-143448,12/10/2023,12/10/2023,Same Day,MH-17455,Mark Hamilton,Consumer
3941,CA-2024-117863,5/18/2024,5/23/2024,Standard Class,TS-21340,Toby Swindell,Consumer
3942,CA-2024-117863,5/18/2024,5/23/2024,Standard Class,TS-21340,Toby Swindell,Consumer
3943,CA-2024-160458,5/27/2024,5/29/2024,Second Class,EH-13945,Eric Hoffmann,Consumer
3944,US-2023-142685,6/23/2023,6/30/2023,Standard Class,MG-17695,Maureen Gnade,Consumer
3945,CA-2023-133144,5/16/2023,5/21/2023,Second Class,DO-13435,Denny Ordway,Consumer
3946,CA-2024-167871,11/18/2024,11/23/2024,Standard Class,AF-10870,Art Ferguson,Consumer
3947,CA-2024-167871,11/18/2024,11/23/2024,Standard Class,AF-10870,Art Ferguson,Consumer
3948,CA-2023-119963,11/18/2023,11/22/2023,Standard Class,SN-20710,Steve Nguyen,Home Office
3949,CA-2023-119963,11/18/2023,11/22/2023,Standard Class,SN-20710,Steve Nguyen,Home Office
3950,CA-2023-119963,11/18/2023,11/22/2023,Standard Class,SN-20710,Steve Nguyen,Home Office
3951,CA-2023-119963,11/18/2023,11/22/2023,Standard Class,SN-20710,Steve Nguyen,Home Office
3952,CA-2021-121167,11/28/2021,11/30/2021,Second Class,MO-17500,Mary O'Rourke,Consumer
3953,US-2023-151862,3/1/2023,3/8/2023,Standard Class,ON-18715,Odella Nelson,Corporate
3954,CA-2024-152961,1/15/2024,1/19/2024,Standard Class,SC-20095,Sanjit Chand,Consumer
3955,CA-2021-133228,4/4/2021,4/9/2021,Standard Class,MS-17710,Maurice Satty,Consumer
3956,CA-2021-133228,4/4/2021,4/9/2021,Standard Class,MS-17710,Maurice Satty,Consumer
3957,CA-2023-114951,6/26/2023,7/3/2023,Standard Class,DN-13690,Duane Noonan,Consumer
3958,CA-2023-156573,5/29/2023,6/2/2023,Standard Class,RB-19360,Raymond Buch,Consumer
3959,CA-2023-156573,5/29/2023,6/2/2023,Standard Class,RB-19360,Raymond Buch,Consumer
3960,CA-2023-156573,5/29/2023,6/2/2023,Standard Class,RB-19360,Raymond Buch,Consumer
3961,CA-2022-113901,10/19/2022,10/24/2022,Standard Class,NH-18610,Nicole Hansen,Corporate
3962,CA-2022-113901,10/19/2022,10/24/2022,Standard Class,NH-18610,Nicole Hansen,Corporate
3963,CA-2024-134838,2/19/2024,2/20/2024,First Class,ED-13885,Emily Ducich,Home Office
3964,CA-2024-134838,2/19/2024,2/20/2024,First Class,ED-13885,Emily Ducich,Home Office
3965,CA-2023-120257,9/22/2023,9/28/2023,Standard Class,PW-19240,Pierre Wener,Consumer
3966,CA-2021-164910,11/12/2021,11/17/2021,Second Class,DM-13345,Denise Monton,Corporate
3967,CA-2023-149902,4/1/2023,4/6/2023,Standard Class,DW-13540,Don Weiss,Consumer
3968,CA-2023-146010,5/20/2023,5/23/2023,First Class,EH-14125,Eugene Hildebrand,Home Office
3969,US-2022-163685,6/1/2022,6/5/2022,Standard Class,KE-16420,Katrina Edelman,Corporate
3970,US-2022-163685,6/1/2022,6/5/2022,Standard Class,KE-16420,Katrina Edelman,Corporate
3971,CA-2021-135090,11/22/2021,11/26/2021,Standard Class,SP-20920,Susan Pistek,Consumer
3972,CA-2022-132374,2/22/2022,2/24/2022,Second Class,PS-19045,Penelope Sewall,Home Office
3973,CA-2023-167556,3/29/2023,4/2/2023,Standard Class,JM-15250,Janet Martin,Consumer
3974,CA-2023-167556,3/29/2023,4/2/2023,Standard Class,JM-15250,Janet Martin,Consumer
3975,CA-2023-167556,3/29/2023,4/2/2023,Standard Class,JM-15250,Janet Martin,Consumer
3976,CA-2023-167556,3/29/2023,4/2/2023,Standard Class,JM-15250,Janet Martin,Consumer
3977,US-2023-116400,10/22/2023,10/24/2023,First Class,EB-13930,Eric Barreto,Consumer
3978,CA-2024-101308,10/2/2024,10/7/2024,Standard Class,FG-14260,Frank Gastineau,Home Office
3979,CA-2024-101308,10/2/2024,10/7/2024,Standard Class,FG-14260,Frank Gastineau,Home Office
3980,CA-2021-114517,12/23/2021,12/27/2021,Standard Class,TH-21235,Tiffany House,Corporate
3981,CA-2021-114517,12/23/2021,12/27/2021,Standard Class,TH-21235,Tiffany House,Corporate
3982,CA-2024-119564,12/15/2024,12/20/2024,Standard Class,PL-18925,Paul Lucas,Home Office
3983,CA-2023-135265,7/7/2023,7/9/2023,Second Class,CC-12370,Christopher Conant,Consumer
3984,CA-2023-135265,7/7/2023,7/9/2023,Second Class,CC-12370,Christopher Conant,Consumer
3985,CA-2023-135265,7/7/2023,7/9/2023,Second Class,CC-12370,Christopher Conant,Consumer
3986,CA-2023-108735,4/17/2023,4/21/2023,Standard Class,JM-15535,Jessica Myrick,Consumer
3987,CA-2024-112333,4/8/2024,4/14/2024,Standard Class,KF-16285,Karen Ferguson,Home Office
3988,CA-2024-112333,4/8/2024,4/14/2024,Standard Class,KF-16285,Karen Ferguson,Home Office
3989,US-2023-159415,4/17/2023,4/22/2023,Standard Class,CS-12175,Charles Sheldon,Corporate
3990,CA-2021-122588,11/25/2021,11/27/2021,Second Class,AR-10540,Andy Reiter,Consumer
3991,CA-2021-137589,11/3/2021,11/8/2021,Standard Class,MS-17770,Maxwell Schwartz,Consumer
3992,CA-2022-161998,5/1/2022,5/5/2022,Standard Class,DB-13120,David Bremer,Corporate
3993,CA-2022-161998,5/1/2022,5/5/2022,Standard Class,DB-13120,David Bremer,Corporate
3994,CA-2022-161998,5/1/2022,5/5/2022,Standard Class,DB-13120,David Bremer,Corporate
3995,CA-2022-105627,3/8/2022,3/12/2022,Standard Class,DK-12895,Dana Kaydos,Consumer
3996,CA-2022-105627,3/8/2022,3/12/2022,Standard Class,DK-12895,Dana Kaydos,Consumer
3997,CA-2022-105627,3/8/2022,3/12/2022,Standard Class,DK-12895,Dana Kaydos,Consumer
3998,CA-2022-105627,3/8/2022,3/12/2022,Standard Class,DK-12895,Dana Kaydos,Consumer
3999,CA-2022-105627,3/8/2022,3/12/2022,Standard Class,DK-12895,Dana Kaydos,Consumer
4000,US-2022-149629,7/17/2022,7/20/2022,Second Class,MP-17965,Michael Paige,Corporate
4001,CA-2021-116834,10/11/2021,10/16/2021,Standard Class,Dp-13240,Dean percer,Home Office
4002,CA-2021-116834,10/11/2021,10/16/2021,Standard Class,Dp-13240,Dean percer,Home Office
4003,CA-2023-145730,3/3/2023,3/8/2023,Standard Class,CC-12220,Chris Cortes,Consumer
4004,CA-2023-145730,3/3/2023,3/8/2023,Standard Class,CC-12220,Chris Cortes,Consumer
4005,CA-2023-145730,3/3/2023,3/8/2023,Standard Class,CC-12220,Chris Cortes,Consumer
4006,US-2022-168732,12/10/2022,12/16/2022,Standard Class,KM-16660,Khloe Miller,Consumer
4007,US-2022-168732,12/10/2022,12/16/2022,Standard Class,KM-16660,Khloe Miller,Consumer
4008,US-2022-168732,12/10/2022,12/16/2022,Standard Class,KM-16660,Khloe Miller,Consumer
4009,CA-2022-107468,12/18/2022,12/22/2022,Standard Class,MK-17905,Michael Kennedy,Corporate
4010,CA-2024-144463,1/1/2024,1/5/2024,Standard Class,SC-20725,Steven Cartwright,Consumer
4011,CA-2024-100811,11/21/2024,11/24/2024,First Class,CC-12475,Cindy Chapman,Consumer
4012,CA-2024-100811,11/21/2024,11/24/2024,First Class,CC-12475,Cindy Chapman,Consumer
4013,CA-2022-153612,12/22/2022,12/27/2022,Standard Class,BT-11305,Beth Thompson,Home Office
4014,CA-2022-165624,8/23/2022,8/28/2022,Standard Class,FH-14350,Fred Harton,Consumer
4015,CA-2022-165624,8/23/2022,8/28/2022,Standard Class,FH-14350,Fred Harton,Consumer
4016,CA-2022-165624,8/23/2022,8/28/2022,Standard Class,FH-14350,Fred Harton,Consumer
4017,CA-2022-165624,8/23/2022,8/28/2022,Standard Class,FH-14350,Fred Harton,Consumer
4018,CA-2022-165624,8/23/2022,8/28/2022,Standard Class,FH-14350,Fred Harton,Consumer
4019,CA-2022-165624,8/23/2022,8/28/2022,Standard Class,FH-14350,Fred Harton,Consumer
4020,CA-2022-165624,8/23/2022,8/28/2022,Standard Class,FH-14350,Fred Harton,Consumer
4021,CA-2021-154963,6/22/2021,6/27/2021,Standard Class,AA-10645,Anna Andreadi,Consumer
4022,CA-2021-154963,6/22/2021,6/27/2021,Standard Class,AA-10645,Anna Andreadi,Consumer
4023,CA-2021-154963,6/22/2021,6/27/2021,Standard Class,AA-10645,Anna Andreadi,Consumer
4024,CA-2024-130764,10/27/2024,10/28/2024,First Class,JO-15145,Jack O'Briant,Corporate
4025,CA-2024-130764,10/27/2024,10/28/2024,First Class,JO-15145,Jack O'Briant,Corporate
4026,CA-2024-139311,8/11/2024,8/13/2024,First Class,SF-20965,Sylvia Foulston,Corporate
4027,CA-2024-139311,8/11/2024,8/13/2024,First Class,SF-20965,Sylvia Foulston,Corporate
4028,CA-2024-139311,8/11/2024,8/13/2024,First Class,SF-20965,Sylvia Foulston,Corporate
4029,CA-2024-139311,8/11/2024,8/13/2024,First Class,SF-20965,Sylvia Foulston,Corporate
4030,CA-2024-124296,12/24/2024,12/28/2024,Standard Class,CS-12355,Christine Sundaresam,Consumer
4031,CA-2024-124296,12/24/2024,12/28/2024,Standard Class,CS-12355,Christine Sundaresam,Consumer
4032,CA-2023-169957,9/26/2023,9/30/2023,Standard Class,SN-20710,Steve Nguyen,Home Office
4033,CA-2023-169957,9/26/2023,9/30/2023,Standard Class,SN-20710,Steve Nguyen,Home Office
4034,CA-2023-169957,9/26/2023,9/30/2023,Standard Class,SN-20710,Steve Nguyen,Home Office
4035,US-2023-108777,12/12/2023,12/12/2023,Same Day,JM-15655,Jim Mitchum,Corporate
4036,US-2023-108777,12/12/2023,12/12/2023,Same Day,JM-15655,Jim Mitchum,Corporate
4037,CA-2022-148859,12/28/2022,1/1/2023,Standard Class,FH-14350,Fred Harton,Consumer
4038,CA-2021-110786,12/29/2021,1/2/2022,Standard Class,AJ-10795,Anthony Johnson,Corporate
4039,CA-2021-110786,12/29/2021,1/2/2022,Standard Class,AJ-10795,Anthony Johnson,Corporate
4040,CA-2021-110786,12/29/2021,1/2/2022,Standard Class,AJ-10795,Anthony Johnson,Corporate
4041,CA-2021-110786,12/29/2021,1/2/2022,Standard Class,AJ-10795,Anthony Johnson,Corporate
4042,CA-2021-110786,12/29/2021,1/2/2022,Standard Class,AJ-10795,Anthony Johnson,Corporate
4043,CA-2021-110786,12/29/2021,1/2/2022,Standard Class,AJ-10795,Anthony Johnson,Corporate
4044,CA-2021-110786,12/29/2021,1/2/2022,Standard Class,AJ-10795,Anthony Johnson,Corporate
4045,CA-2022-137750,6/25/2022,6/30/2022,Standard Class,JF-15565,Jill Fjeld,Consumer
4046,CA-2022-136378,4/2/2022,4/7/2022,Standard Class,CS-11845,Cari Sayre,Corporate
4047,CA-2024-100356,10/21/2024,10/25/2024,Standard Class,SP-20920,Susan Pistek,Consumer
4048,US-2022-166520,7/16/2022,7/19/2022,First Class,KE-16420,Katrina Edelman,Corporate
4049,US-2022-166520,7/16/2022,7/19/2022,First Class,KE-16420,Katrina Edelman,Corporate
4050,CA-2024-136350,6/24/2024,6/26/2024,Second Class,GA-14515,George Ashbrook,Consumer
4051,CA-2024-136350,6/24/2024,6/26/2024,Second Class,GA-14515,George Ashbrook,Consumer
4052,CA-2021-122931,9/29/2021,10/3/2021,Standard Class,SM-20950,Suzanne McNair,Corporate
4053,CA-2021-122931,9/29/2021,10/3/2021,Standard Class,SM-20950,Suzanne McNair,Corporate
4054,CA-2021-122931,9/29/2021,10/3/2021,Standard Class,SM-20950,Suzanne McNair,Corporate
4055,CA-2021-122931,9/29/2021,10/3/2021,Standard Class,SM-20950,Suzanne McNair,Corporate
4056,CA-2021-122931,9/29/2021,10/3/2021,Standard Class,SM-20950,Suzanne McNair,Corporate
